StateCode,StateName,TypeOfDisability,TypeOfRegion,Sex,TotalWork,Nonworkers
4,State - CHANDIGARH (04),AnyOther, Urban ,Males,747,779
4,State - CHANDIGARH (04),AnyOther, Urban ,Females,141,876
4,State - CHANDIGARH (04),MultipleDisability, Total ,Persons,200,1142
4,State - CHANDIGARH (04),MultipleDisability, Total ,Males,166,609
4,State - CHANDIGARH (04),MultipleDisability, Total ,Females,34,533
4,State - CHANDIGARH (04),MultipleDisability, Rural ,Persons,2,27
4,State - CHANDIGARH (04),MultipleDisability, Rural ,Males,2,15
4,State - CHANDIGARH (04),MultipleDisability, Rural ,Females,0,12
4,State - CHANDIGARH (04),MultipleDisability, Urban ,Persons,198,1115
4,State - CHANDIGARH (04),MultipleDisability, Urban ,Males,164,594
4,State - CHANDIGARH (04),MultipleDisability, Urban ,Females,34,521
5,State - UTTARAKHAND (05),TotalDisabledPopulation, Total ,Persons,64888,120384
5,State - UTTARAKHAND (05),TotalDisabledPopulation, Total ,Males,44868,57919
5,State - UTTARAKHAND (05),TotalDisabledPopulation, Total ,Females,20020,62465
5,State - UTTARAKHAND (05),TotalDisabledPopulation, Rural ,Persons,49320,84777
5,State - UTTARAKHAND (05),TotalDisabledPopulation, Rural ,Males,31796,41448
5,State - UTTARAKHAND (05),TotalDisabledPopulation, Rural ,Females,17524,43329
5,State - UTTARAKHAND (05),TotalDisabledPopulation, Urban ,Persons,15568,35607
5,State - UTTARAKHAND (05),TotalDisabledPopulation, Urban ,Males,13072,16471
5,State - UTTARAKHAND (05),TotalDisabledPopulation, Urban ,Females,2496,19136
5,State - UTTARAKHAND (05),InSeeing, Total ,Persons,10579,18528
5,State - UTTARAKHAND (05),InSeeing, Total ,Males,6881,7605
5,State - UTTARAKHAND (05),InSeeing, Total ,Females,3698,10923
5,State - UTTARAKHAND (05),InSeeing, Rural ,Persons,8278,13205
5,State - UTTARAKHAND (05),InSeeing, Rural ,Males,4978,5363
5,State - UTTARAKHAND (05),InSeeing, Rural ,Females,3300,7842
5,State - UTTARAKHAND (05),InSeeing, Urban ,Persons,2301,5323
5,State - UTTARAKHAND (05),InSeeing, Urban ,Males,1903,2242
5,State - UTTARAKHAND (05),InSeeing, Urban ,Females,398,3081
5,State - UTTARAKHAND (05),InHearing, Total ,Persons,15738,21943
5,State - UTTARAKHAND (05),InHearing, Total ,Males,10444,8748
5,State - UTTARAKHAND (05),InHearing, Total ,Females,5294,13195
5,State - UTTARAKHAND (05),InHearing, Rural ,Persons,11089,14223
5,State - UTTARAKHAND (05),InHearing, Rural ,Males,6517,5893
5,State - UTTARAKHAND (05),InHearing, Rural ,Females,4572,8330
5,State - UTTARAKHAND (05),InHearing, Urban ,Persons,4649,7720
5,State - UTTARAKHAND (05),InHearing, Urban ,Males,3927,2855
5,State - UTTARAKHAND (05),InHearing, Urban ,Females,722,4865
5,State - UTTARAKHAND (05),InSpeech, Total ,Persons,4841,7507
5,State - UTTARAKHAND (05),InSpeech, Total ,Males,3399,3609
5,State - UTTARAKHAND (05),InSpeech, Total ,Females,1442,3898
5,State - UTTARAKHAND (05),InSpeech, Rural ,Persons,3684,5124
5,State - UTTARAKHAND (05),InSpeech, Rural ,Males,2414,2552
5,State - UTTARAKHAND (05),InSpeech, Rural ,Females,1270,2572
5,State - UTTARAKHAND (05),InSpeech, Urban ,Persons,1157,2383
5,State - UTTARAKHAND (05),InSpeech, Urban ,Males,985,1057
5,State - UTTARAKHAND (05),InSpeech, Urban ,Females,172,1326
5,State - UTTARAKHAND (05),InMovement, Total ,Persons,13459,23537
5,State - UTTARAKHAND (05),InMovement, Total ,Males,10241,12502
5,State - UTTARAKHAND (05),InMovement, Total ,Females,3218,11035
5,State - UTTARAKHAND (05),InMovement, Rural ,Persons,10449,17498
5,State - UTTARAKHAND (05),InMovement, Rural ,Males,7635,9335
5,State - UTTARAKHAND (05),InMovement, Rural ,Females,2814,8163
5,State - UTTARAKHAND (05),InMovement, Urban ,Persons,3010,6039
5,State - UTTARAKHAND (05),InMovement, Urban ,Males,2606,3167
5,State - UTTARAKHAND (05),InMovement, Urban ,Females,404,2872
5,State - UTTARAKHAND (05),MentalRetardation, Total ,Persons,2394,9056
5,State - UTTARAKHAND (05),MentalRetardation, Total ,Males,1742,5210
5,State - UTTARAKHAND (05),MentalRetardation, Total ,Females,652,3846
5,State - UTTARAKHAND (05),MentalRetardation, Rural ,Persons,1993,6375
5,State - UTTARAKHAND (05),MentalRetardation, Rural ,Males,1411,3679
5,State - UTTARAKHAND (05),MentalRetardation, Rural ,Females,582,2696
5,State - UTTARAKHAND (05),MentalRetardation, Urban ,Persons,401,2681
5,State - UTTARAKHAND (05),MentalRetardation, Urban ,Males,331,1531
5,State - UTTARAKHAND (05),MentalRetardation, Urban ,Females,70,1150
5,State - UTTARAKHAND (05),MentalIllness, Total ,Persons,1260,5183
5,State - UTTARAKHAND (05),MentalIllness, Total ,Males,897,3038
5,State - UTTARAKHAND (05),MentalIllness, Total ,Females,363,2145
5,State - UTTARAKHAND (05),MentalIllness, Rural ,Persons,1087,3676
5,State - UTTARAKHAND (05),MentalIllness, Rural ,Males,742,2240
5,State - UTTARAKHAND (05),MentalIllness, Rural ,Females,345,1436
5,State - UTTARAKHAND (05),MentalIllness, Urban ,Persons,173,1507
5,State - UTTARAKHAND (05),MentalIllness, Urban ,Males,155,798
5,State - UTTARAKHAND (05),MentalIllness, Urban ,Females,18,709
5,State - UTTARAKHAND (05),AnyOther, Total ,Persons,12469,18254
5,State - UTTARAKHAND (05),AnyOther, Total ,Males,8519,8640
5,State - UTTARAKHAND (05),AnyOther, Total ,Females,3950,9614
5,State - UTTARAKHAND (05),AnyOther, Rural ,Persons,9386,12156
5,State - UTTARAKHAND (05),AnyOther, Rural ,Males,5993,5866
5,State - UTTARAKHAND (05),AnyOther, Rural ,Females,3393,6290
5,State - UTTARAKHAND (05),AnyOther, Urban ,Persons,3083,6098
5,State - UTTARAKHAND (05),AnyOther, Urban ,Males,2526,2774
5,State - UTTARAKHAND (05),AnyOther, Urban ,Females,557,3324
5,State - UTTARAKHAND (05),MultipleDisability, Total ,Persons,4148,16376
5,State - UTTARAKHAND (05),MultipleDisability, Total ,Males,2745,8567
5,State - UTTARAKHAND (05),MultipleDisability, Total ,Females,1403,7809
5,State - UTTARAKHAND (05),MultipleDisability, Rural ,Persons,3354,12520
5,State - UTTARAKHAND (05),MultipleDisability, Rural ,Males,2106,6520
5,State - UTTARAKHAND (05),MultipleDisability, Rural ,Females,1248,6000
5,State - UTTARAKHAND (05),MultipleDisability, Urban ,Persons,794,3856
5,State - UTTARAKHAND (05),MultipleDisability, Urban ,Males,639,2047
5,State - UTTARAKHAND (05),MultipleDisability, Urban ,Females,155,1809
6,State - HARYANA (06),TotalDisabledPopulation, Total ,Persons,170600,375774
6,State - HARYANA (06),TotalDisabledPopulation, Total ,Males,135825,179708
6,State - HARYANA (06),TotalDisabledPopulation, Total ,Females,34775,196066
6,State - HARYANA (06),TotalDisabledPopulation, Rural ,Persons,113109,244554
6,State - HARYANA (06),TotalDisabledPopulation, Rural ,Males,88469,120315
6,State - HARYANA (06),TotalDisabledPopulation, Rural ,Females,24640,124239
6,State - HARYANA (06),TotalDisabledPopulation, Urban ,Persons,57491,131220
6,State - HARYANA (06),TotalDisabledPopulation, Urban ,Males,47356,59393
6,State - HARYANA (06),TotalDisabledPopulation, Urban ,Females,10135,71827
6,State - HARYANA (06),InSeeing, Total ,Persons,25630,57072
6,State - HARYANA (06),InSeeing, Total ,Males,20138,23486
6,State - HARYANA (06),InSeeing, Total ,Females,5492,33586
6,State - HARYANA (06),InSeeing, Rural ,Persons,16877,38860
6,State - HARYANA (06),InSeeing, Rural ,Males,12892,16327
6,State - HARYANA (06),InSeeing, Rural ,Females,3985,22533
6,State - HARYANA (06),InSeeing, Urban ,Persons,8753,18212
6,State - HARYANA (06),InSeeing, Urban ,Males,7246,7159
6,State - HARYANA (06),InSeeing, Urban ,Females,1507,11053
6,State - HARYANA (06),InHearing, Total ,Persons,39178,76349
6,State - HARYANA (06),InHearing, Total ,Males,29397,31519
6,State - HARYANA (06),InHearing, Total ,Females,9781,44830
6,State - HARYANA (06),InHearing, Rural ,Persons,22991,43430
6,State - HARYANA (06),InHearing, Rural ,Males,16657,18372
6,State - HARYANA (06),InHearing, Rural ,Females,6334,25058
6,State - HARYANA (06),InHearing, Urban ,Persons,16187,32919
6,State - HARYANA (06),InHearing, Urban ,Males,12740,13147
6,State - HARYANA (06),InHearing, Urban ,Females,3447,19772
6,State - HARYANA (06),InSpeech, Total ,Persons,6727,15060
6,State - HARYANA (06),InSpeech, Total ,Males,5436,7885
6,State - HARYANA (06),InSpeech, Total ,Females,1291,7175
6,State - HARYANA (06),InSpeech, Rural ,Persons,4623,9955
6,State - HARYANA (06),InSpeech, Rural ,Males,3637,5398
6,State - HARYANA (06),InSpeech, Rural ,Females,986,4557
6,State - HARYANA (06),InSpeech, Urban ,Persons,2104,5105
6,State - HARYANA (06),InSpeech, Urban ,Males,1799,2487
6,State - HARYANA (06),InSpeech, Urban ,Females,305,2618
6,State - HARYANA (06),InMovement, Total ,Persons,39534,76492
6,State - HARYANA (06),InMovement, Total ,Males,33349,39412
6,State - HARYANA (06),InMovement, Total ,Females,6185,37080
6,State - HARYANA (06),InMovement, Rural ,Persons,28727,53556
6,State - HARYANA (06),InMovement, Rural ,Males,23981,28559
6,State - HARYANA (06),InMovement, Rural ,Females,4746,24997
6,State - HARYANA (06),InMovement, Urban ,Persons,10807,22936
6,State - HARYANA (06),InMovement, Urban ,Males,9368,10853
6,State - HARYANA (06),InMovement, Urban ,Females,1439,12083
6,State - HARYANA (06),MentalRetardation, Total ,Persons,5524,24546
6,State - HARYANA (06),MentalRetardation, Total ,Males,4448,14820
6,State - HARYANA (06),MentalRetardation, Total ,Females,1076,9726
6,State - HARYANA (06),MentalRetardation, Rural ,Persons,3937,16223
6,State - HARYANA (06),MentalRetardation, Rural ,Males,3112,9932
6,State - HARYANA (06),MentalRetardation, Rural ,Females,825,6291
6,State - HARYANA (06),MentalRetardation, Urban ,Persons,1587,8323
6,State - HARYANA (06),MentalRetardation, Urban ,Males,1336,4888
6,State - HARYANA (06),MentalRetardation, Urban ,Females,251,3435
6,State - HARYANA (06),MentalIllness, Total ,Persons,2799,13392
6,State - HARYANA (06),MentalIllness, Total ,Males,2318,7980
6,State - HARYANA (06),MentalIllness, Total ,Females,481,5412
6,State - HARYANA (06),MentalIllness, Rural ,Persons,2081,8576
6,State - HARYANA (06),MentalIllness, Rural ,Males,1686,5134
6,State - HARYANA (06),MentalIllness, Rural ,Females,395,3442
6,State - HARYANA (06),MentalIllness, Urban ,Persons,718,4816
6,State - HARYANA (06),MentalIllness, Urban ,Males,632,2846
6,State - HARYANA (06),MentalIllness, Urban ,Females,86,1970
6,State - HARYANA (06),AnyOther, Total ,Persons,44862,71959
6,State - HARYANA (06),AnyOther, Total ,Males,35634,31894
6,State - HARYANA (06),AnyOther, Total ,Females,9228,40065
6,State - HARYANA (06),AnyOther, Rural ,Persons,29614,44760
6,State - HARYANA (06),AnyOther, Rural ,Males,23134,20206
6,State - HARYANA (06),AnyOther, Rural ,Females,6480,24554
6,State - HARYANA (06),AnyOther, Urban ,Persons,15248,27199
6,State - HARYANA (06),AnyOther, Urban ,Males,12500,11688
6,State - HARYANA (06),AnyOther, Urban ,Females,2748,15511
6,State - HARYANA (06),MultipleDisability, Total ,Persons,6346,40904
6,State - HARYANA (06),MultipleDisability, Total ,Males,5105,22712
6,State - HARYANA (06),MultipleDisability, Total ,Females,1241,18192
6,State - HARYANA (06),MultipleDisability, Rural ,Persons,4259,29194
6,State - HARYANA (06),MultipleDisability, Rural ,Males,3370,16387
6,State - HARYANA (06),MultipleDisability, Rural ,Females,889,12807
6,State - HARYANA (06),MultipleDisability, Urban ,Persons,2087,11710
6,State - HARYANA (06),MultipleDisability, Urban ,Males,1735,6325
6,State - HARYANA (06),MultipleDisability, Urban ,Females,352,5385
7,State - NCT OF DELHI (07),TotalDisabledPopulation, Total ,Persons,65573,169309
7,State - NCT OF DELHI (07),TotalDisabledPopulation, Total ,Males,57018,81361
7,State - NCT OF DELHI (07),TotalDisabledPopulation, Total ,Females,8555,87948
7,State - NCT OF DELHI (07),TotalDisabledPopulation, Rural ,Persons,1645,4471
7,State - NCT OF DELHI (07),TotalDisabledPopulation, Rural ,Males,1424,2244
7,State - NCT OF DELHI (07),TotalDisabledPopulation, Rural ,Females,221,2227
7,State - NCT OF DELHI (07),TotalDisabledPopulation, Urban ,Persons,63928,164838
7,State - NCT OF DELHI (07),TotalDisabledPopulation, Urban ,Males,55594,79117
7,State - NCT OF DELHI (07),TotalDisabledPopulation, Urban ,Females,8334,85721
7,State - NCT OF DELHI (07),InSeeing, Total ,Persons,9228,20896
7,State - NCT OF DELHI (07),InSeeing, Total ,Males,7881,8983
7,State - NCT OF DELHI (07),InSeeing, Total ,Females,1347,11913
7,State - NCT OF DELHI (07),InSeeing, Rural ,Persons,234,558
7,State - NCT OF DELHI (07),InSeeing, Rural ,Males,202,228
7,State - NCT OF DELHI (07),InSeeing, Rural ,Females,32,330
7,State - NCT OF DELHI (07),InSeeing, Urban ,Persons,8994,20338
7,State - NCT OF DELHI (07),InSeeing, Urban ,Males,7679,8755
7,State - NCT OF DELHI (07),InSeeing, Urban ,Females,1315,11583
7,State - NCT OF DELHI (07),InHearing, Total ,Persons,11695,22804
7,State - NCT OF DELHI (07),InHearing, Total ,Males,10123,9154
7,State - NCT OF DELHI (07),InHearing, Total ,Females,1572,13650
7,State - NCT OF DELHI (07),InHearing, Rural ,Persons,216,609
7,State - NCT OF DELHI (07),InHearing, Rural ,Males,181,251
7,State - NCT OF DELHI (07),InHearing, Rural ,Females,35,358
7,State - NCT OF DELHI (07),InHearing, Urban ,Persons,11479,22195
7,State - NCT OF DELHI (07),InHearing, Urban ,Males,9942,8903
7,State - NCT OF DELHI (07),InHearing, Urban ,Females,1537,13292
7,State - NCT OF DELHI (07),InSpeech, Total ,Persons,4788,10306
7,State - NCT OF DELHI (07),InSpeech, Total ,Males,4115,4831
7,State - NCT OF DELHI (07),InSpeech, Total ,Females,673,5475
7,State - NCT OF DELHI (07),InSpeech, Rural ,Persons,99,240
7,State - NCT OF DELHI (07),InSpeech, Rural ,Males,83,125
7,State - NCT OF DELHI (07),InSpeech, Rural ,Females,16,115
7,State - NCT OF DELHI (07),InSpeech, Urban ,Persons,4689,10066
7,State - NCT OF DELHI (07),InSpeech, Urban ,Males,4032,4706
7,State - NCT OF DELHI (07),InSpeech, Urban ,Females,657,5360
7,State - NCT OF DELHI (07),InMovement, Total ,Persons,21618,45765
7,State - NCT OF DELHI (07),InMovement, Total ,Males,19081,21646
7,State - NCT OF DELHI (07),InMovement, Total ,Females,2537,24119
7,State - NCT OF DELHI (07),InMovement, Rural ,Persons,620,1265
7,State - NCT OF DELHI (07),InMovement, Rural ,Males,546,652
7,State - NCT OF DELHI (07),InMovement, Rural ,Females,74,613
7,State - NCT OF DELHI (07),InMovement, Urban ,Persons,20998,44500
7,State - NCT OF DELHI (07),InMovement, Urban ,Males,18535,20994
7,State - NCT OF DELHI (07),InMovement, Urban ,Females,2463,23506
7,State - NCT OF DELHI (07),MentalRetardation, Total ,Persons,1731,14607
7,State - NCT OF DELHI (07),MentalRetardation, Total ,Males,1524,8861
7,State - NCT OF DELHI (07),MentalRetardation, Total ,Females,207,5746
7,State - NCT OF DELHI (07),MentalRetardation, Rural ,Persons,37,313
7,State - NCT OF DELHI (07),MentalRetardation, Rural ,Males,33,212
7,State - NCT OF DELHI (07),MentalRetardation, Rural ,Females,4,101
7,State - NCT OF DELHI (07),MentalRetardation, Urban ,Persons,1694,14294
7,State - NCT OF DELHI (07),MentalRetardation, Urban ,Males,1491,8649
7,State - NCT OF DELHI (07),MentalRetardation, Urban ,Females,203,5645
7,State - NCT OF DELHI (07),MentalIllness, Total ,Persons,1205,8841
7,State - NCT OF DELHI (07),MentalIllness, Total ,Males,1067,5225
7,State - NCT OF DELHI (07),MentalIllness, Total ,Females,138,3616
7,State - NCT OF DELHI (07),MentalIllness, Rural ,Persons,36,211
7,State - NCT OF DELHI (07),MentalIllness, Rural ,Males,35,137
7,State - NCT OF DELHI (07),MentalIllness, Rural ,Females,1,74
7,State - NCT OF DELHI (07),MentalIllness, Urban ,Persons,1169,8630
7,State - NCT OF DELHI (07),MentalIllness, Urban ,Males,1032,5088
7,State - NCT OF DELHI (07),MentalIllness, Urban ,Females,137,3542
7,State - NCT OF DELHI (07),AnyOther, Total ,Persons,12453,24560
7,State - NCT OF DELHI (07),AnyOther, Total ,Males,10753,11030
7,State - NCT OF DELHI (07),AnyOther, Total ,Females,1700,13530
7,State - NCT OF DELHI (07),AnyOther, Rural ,Persons,331,674
7,State - NCT OF DELHI (07),AnyOther, Rural ,Males,285,301
7,State - NCT OF DELHI (07),AnyOther, Rural ,Females,46,373
7,State - NCT OF DELHI (07),AnyOther, Urban ,Persons,12122,23886
7,State - NCT OF DELHI (07),AnyOther, Urban ,Males,10468,10729
7,State - NCT OF DELHI (07),AnyOther, Urban ,Females,1654,13157
7,State - NCT OF DELHI (07),MultipleDisability, Total ,Persons,2855,21530
7,State - NCT OF DELHI (07),MultipleDisability, Total ,Males,2474,11631
7,State - NCT OF DELHI (07),MultipleDisability, Total ,Females,381,9899
7,State - NCT OF DELHI (07),MultipleDisability, Rural ,Persons,72,601
7,State - NCT OF DELHI (07),MultipleDisability, Rural ,Males,59,338
7,State - NCT OF DELHI (07),MultipleDisability, Rural ,Females,13,263
7,State - NCT OF DELHI (07),MultipleDisability, Urban ,Persons,2783,20929
7,State - NCT OF DELHI (07),MultipleDisability, Urban ,Males,2415,11293
7,State - NCT OF DELHI (07),MultipleDisability, Urban ,Females,368,9636
8,State - RAJASTHAN (08),TotalDisabledPopulation, Total ,Persons,541842,1021852
8,State - RAJASTHAN (08),TotalDisabledPopulation, Total ,Males,370423,477864
8,State - RAJASTHAN (08),TotalDisabledPopulation, Total ,Females,171419,543988
8,State - RAJASTHAN (08),TotalDisabledPopulation, Rural ,Persons,439483,779703
8,State - RAJASTHAN (08),TotalDisabledPopulation, Rural ,Males,285748,369387
8,State - RAJASTHAN (08),TotalDisabledPopulation, Rural ,Females,153735,410316
8,State - RAJASTHAN (08),TotalDisabledPopulation, Urban ,Persons,102359,242149
8,State - RAJASTHAN (08),TotalDisabledPopulation, Urban ,Males,84675,108477
8,State - RAJASTHAN (08),TotalDisabledPopulation, Urban ,Females,17684,133672
8,State - RAJASTHAN (08),InSeeing, Total ,Persons,115414,199204
8,State - RAJASTHAN (08),InSeeing, Total ,Males,75407,80637
8,State - RAJASTHAN (08),InSeeing, Total ,Females,40007,118567
8,State - RAJASTHAN (08),InSeeing, Rural ,Persons,91387,147472
8,State - RAJASTHAN (08),InSeeing, Rural ,Males,55913,60563
8,State - RAJASTHAN (08),InSeeing, Rural ,Females,35474,86909
8,State - RAJASTHAN (08),InSeeing, Urban ,Persons,24027,51732
8,State - RAJASTHAN (08),InSeeing, Urban ,Males,19494,20074
8,State - RAJASTHAN (08),InSeeing, Urban ,Females,4533,31658
8,State - RAJASTHAN (08),InHearing, Total ,Persons,90150,128723
8,State - RAJASTHAN (08),InHearing, Total ,Males,59220,53979
8,State - RAJASTHAN (08),InHearing, Total ,Females,30930,74744
8,State - RAJASTHAN (08),InHearing, Rural ,Persons,70712,90079
8,State - RAJASTHAN (08),InHearing, Rural ,Males,43399,38722
8,State - RAJASTHAN (08),InHearing, Rural ,Females,27313,51357
8,State - RAJASTHAN (08),InHearing, Urban ,Persons,19438,38644
8,State - RAJASTHAN (08),InHearing, Urban ,Males,15821,15257
8,State - RAJASTHAN (08),InHearing, Urban ,Females,3617,23387
8,State - RAJASTHAN (08),InSpeech, Total ,Persons,29132,40352
8,State - RAJASTHAN (08),InSpeech, Total ,Males,20718,21464
8,State - RAJASTHAN (08),InSpeech, Total ,Females,8414,18888
8,State - RAJASTHAN (08),InSpeech, Rural ,Persons,21783,26082
8,State - RAJASTHAN (08),InSpeech, Rural ,Males,14495,15190
8,State - RAJASTHAN (08),InSpeech, Rural ,Females,7288,10892
8,State - RAJASTHAN (08),InSpeech, Urban ,Persons,7349,14270
8,State - RAJASTHAN (08),InSpeech, Urban ,Males,6223,6274
8,State - RAJASTHAN (08),InSpeech, Urban ,Females,1126,7996
8,State - RAJASTHAN (08),InMovement, Total ,Persons,150430,276934
8,State - RAJASTHAN (08),InMovement, Total ,Males,108960,132089
8,State - RAJASTHAN (08),InMovement, Total ,Females,41470,144845
8,State - RAJASTHAN (08),InMovement, Rural ,Persons,124994,225062
8,State - RAJASTHAN (08),InMovement, Rural ,Males,87444,108119
8,State - RAJASTHAN (08),InMovement, Rural ,Females,37550,116943
8,State - RAJASTHAN (08),InMovement, Urban ,Persons,25436,51872
8,State - RAJASTHAN (08),InMovement, Urban ,Males,21516,23970
8,State - RAJASTHAN (08),InMovement, Urban ,Females,3920,27902
8,State - RAJASTHAN (08),MentalRetardation, Total ,Persons,22558,58831
8,State - RAJASTHAN (08),MentalRetardation, Total ,Males,16047,36486
8,State - RAJASTHAN (08),MentalRetardation, Total ,Females,6511,22345
8,State - RAJASTHAN (08),MentalRetardation, Rural ,Persons,19336,42044
8,State - RAJASTHAN (08),MentalRetardation, Rural ,Males,13332,26342
8,State - RAJASTHAN (08),MentalRetardation, Rural ,Females,6004,15702
